set_id,statement_id,participant_id,cb_version,repetition_times,truth_score,age,gender,edu_level,ethnicity
2,SET2_S01,P87,2,1,3,25,female,high_school,
7,SET7_S03,P87,2,0,4,25,female,high_school,
5,SET5_S03,P87,2,27,5,25,female,high_school,
2,SET2_S07,P87,2,1,5,25,female,high_school,
1,SET1_S06,P87,2,0,4,25,female,high_school,
5,SET5_S01,P87,2,27,6,25,female,high_school,
7,SET7_S02,P87,2,0,2,25,female,high_school,
6,SET6_S01,P87,2,0,3,25,female,high_school,
8,SET8_S07,P87,2,0,4,25,female,high_school,
7,SET7_S07,P87,2,0,3,25,female,high_school,
5,SET5_S08,P87,2,27,3,25,female,high_school,
4,SET4_S06,P87,2,18,6,25,female,high_school,
5,SET5_S05,P87,2,27,3,25,female,high_school,
6,SET6_S07,P87,2,0,3,25,female,high_school,
3,SET3_S01,P87,2,9,5,25,female,high_school,
6,SET6_S05,P87,2,0,5,25,female,high_school,
6,SET6_S02,P87,2,0,2,25,female,high_school,
5,SET5_S06,P87,2,27,5,25,female,high_school,
1,SET1_S07,P87,2,0,3,25,female,high_school,
7,SET7_S04,P87,2,0,4,25,female,high_school,
3,SET3_S02,P87,2,9,4,25,female,high_school,
8,SET8_S05,P87,2,0,5,25,female,high_school,
6,SET6_S04,P87,2,0,3,25,female,high_school,
3,SET3_S07,P87,2,9,3,25,female,high_school,
8,SET8_S06,P87,2,0,3,25,female,high_school,
8,SET8_S02,P87,2,0,3,25,female,high_school,
4,SET4_S07,P87,2,18,6,25,female,high_school,
8,SET8_S03,P87,2,0,3,25,female,high_school,
1,SET1_S05,P87,2,0,3,25,female,high_school,
3,SET3_S03,P87,2,9,6,25,female,high_school,
7,SET7_S08,P87,2,0,2,25,female,high_school,
3,SET3_S04,P87,2,9,5,25,female,high_school,
8,SET8_S04,P87,2,0,3,25,female,high_school,
5,SET5_S07,P87,2,27,5,25,female,high_school,
1,SET1_S02,P87,2,0,3,25,female,high_school,
4,SET4_S02,P87,2,18,4,25,female,high_school,
3,SET3_S08,P87,2,9,5,25,female,high_school,
1,SET1_S08,P87,2,0,3,25,female,high_school,
2,SET2_S06,P87,2,1,3,25,female,high_school,
2,SET2_S04,P87,2,1,5,25,female,high_school,
4,SET4_S03,P87,2,18,5,25,female,high_school,
8,SET8_S08,P87,2,0,5,25,female,high_school,
6,SET6_S06,P87,2,0,4,25,female,high_school,
8,SET8_S01,P87,2,0,2,25,female,high_school,
7,SET7_S06,P88,5,18,6,28,female,some_college,
2,SET2_S06,P88,5,0,3,28,female,some_college,
8,SET8_S05,P88,5,27,4,28,female,some_college,
5,SET5_S06,P88,5,1,4,28,female,some_college,
1,SET1_S05,P88,5,0,4,28,female,some_college,
5,SET5_S02,P88,5,1,4,28,female,some_college,
4,SET4_S02,P88,5,0,3,28,female,some_college,
5,SET5_S05,P88,5,1,4,28,female,some_college,
2,SET2_S05,P88,5,0,4,28,female,some_college,
2,SET2_S08,P88,5,0,4,28,female,some_college,
3,SET3_S08,P88,5,0,4,28,female,some_college,
8,SET8_S06,P88,5,27,5,28,female,some_college,
6,SET6_S06,P88,5,9,5,28,female,some_college,
6,SET6_S01,P88,5,9,6,28,female,some_college,
7,SET7_S05,P88,5,18,4,28,female,some_college,
2,SET2_S02,P88,5,0,3,28,female,some_college,
8,SET8_S03,P88,5,27,6,28,female,some_college,
4,SET4_S08,P88,5,0,4,28,female,some_college,
6,SET6_S08,P88,5,9,5,28,female,some_college,
1,SET1_S02,P88,5,0,4,28,female,some_college,
2,SET2_S04,P88,5,0,3,28,female,some_college,
3,SET3_S04,P88,5,0,4,28,female,some_college,
8,SET8_S04,P88,5,27,4,28,female,some_college,
8,SET8_S01,P88,5,27,6,28,female,some_college,
4,SET4_S01,P88,5,0,4,28,female,some_college,
5,SET5_S03,P88,5,1,4,28,female,some_college,
7,SET7_S01,P88,5,18,4,28,female,some_college,
5,SET5_S07,P88,5,1,5,28,female,some_college,
4,SET4_S03,P88,5,0,3,28,female,some_college,
7,SET7_S03,P88,5,18,4,28,female,some_college,
3,SET3_S06,P88,5,0,4,28,female,some_college,
7,SET7_S07,P88,5,18,6,28,female,some_college,
1,SET1_S08,P88,5,0,4,28,female,some_college,
3,SET3_S05,P88,5,0,1,28,female,some_college,
8,SET8_S08,P88,5,27,4,28,female,some_college,
7,SET7_S02,P88,5,18,5,28,female,some_college,
1,SET1_S04,P88,5,0,3,28,female,some_college,
4,SET4_S07,P88,5,0,4,28,female,some_college,
3,SET3_S03,P88,5,0,4,28,female,some_college,
7,SET7_S04,P88,5,18,6,28,female,some_college,
1,SET1_S03,P88,5,0,3,28,female,some_college,
2,SET2_S01,P88,5,0,3,28,female,some_college,
5,SET5_S04,P88,5,1,5,28,female,some_college,
1,SET1_S01,P88,5,0,4,28,female,some_college,
4,SET4_S04,P88,5,0,4,28,female,some_college,
6,SET6_S03,P88,5,9,6,28,female,some_college,
8,SET8_S02,P88,5,27,5,28,female,some_college,
6,SET6_S05,P88,5,9,3,28,female,some_college,
3,SET3_S02,P88,5,0,4,28,female,some_college,
3,SET3_S07,P88,5,0,4,28,female,some_college,
7,SET7_S08,P88,5,18,6,28,female,some_college,
4,SET4_S06,P88,5,0,3,28,female,some_college,
8,SET8_S07,P88,5,27,5,28,female,some_college,
6,SET6_S04,P88,5,9,5,28,female,some_college,
2,SET2_S03,P88,5,0,3,28,female,some_college,
3,SET3_S01,P88,5,0,4,28,female,some_college,
2,SET2_S07,P88,5,0,3,28,female,some_college,
4,SET4_S05,P88,5,0,5,28,female,some_college,
1,SET1_S07,P88,5,0,3,28,female,some_college,
1,SET1_S06,P88,5,0,2,28,female,some_college,
6,SET6_S07,P88,5,9,5,28,female,some_college,
5,SET5_S01,P88,5,1,4,28,female,some_college,
5,SET5_S08,P88,5,1,4,28,female,some_college,
6,SET6_S02,P88,5,9,2,28,female,some_college,
6,SET6_S08,P89,7,0,3,24,female,postgrad,
5,SET5_S08,P89,7,0,4,24,female,postgrad,
2,SET2_S08,P89,7,27,5,24,female,postgrad,
8,SET8_S07,P89,7,9,5,24,female,postgrad,
6,SET6_S01,P89,7,0,5,24,female,postgrad,
3,SET3_S04,P89,7,0,3,24,female,postgrad,
8,SET8_S01,P89,7,9,5,24,female,postgrad,
7,SET7_S07,P89,7,1,5,24,female,postgrad,
5,SET5_S06,P89,7,0,3,24,female,postgrad,
1,SET1_S07,P89,7,18,5,24,female,postgrad,
1,SET1_S04,P89,7,18,5,24,female,postgrad,
4,SET4_S07,P89,7,0,6,24,female,postgrad,
2,SET2_S05,P89,7,27,5,24,female,postgrad,
8,SET8_S06,P89,7,9,6,24,female,postgrad,
8,SET8_S02,P89,7,9,6,24,female,postgrad,
1,SET1_S06,P89,7,18,4,24,female,postgrad,
5,SET5_S07,P89,7,0,2,24,female,postgrad,
3,SET3_S01,P89,7,0,4,24,female,postgrad,
4,SET4_S08,P89,7,0,5,24,female,postgrad,
2,SET2_S01,P89,7,27,5,24,female,postgrad,
8,SET8_S03,P89,7,9,5,24,female,postgrad,
5,SET5_S05,P89,7,0,3,24,female,postgrad,
1,SET1_S02,P89,7,18,4,24,female,postgrad,
6,SET6_S03,P89,7,0,3,24,female,postgrad,
2,SET2_S04,P89,7,27,3,24,female,postgrad,
2,SET2_S03,P89,7,27,4,24,female,postgrad,
3,SET3_S07,P89,7,0,3,24,female,postgrad,
7,SET7_S02,P89,7,1,5,24,female,postgrad,
4,SET4_S05,P89,7,0,3,24,female,postgrad,
7,SET7_S01,P89,7,1,4,24,female,postgrad,
1,SET1_S08,P89,7,18,5,24,female,postgrad,
7,SET7_S04,P89,7,1,5,24,female,postgrad,
4,SET4_S06,P89,7,0,3,24,female,postgrad,
8,SET8_S04,P89,7,9,6,24,female,postgrad,
3,SET3_S03,P89,7,0,2,24,female,postgrad,
1,SET1_S03,P89,7,18,4,24,female,postgrad,
1,SET1_S05,P89,7,18,5,24,female,postgrad,
6,SET6_S06,P89,7,0,4,24,female,postgrad,
6,SET6_S04,P89,7,0,5,24,female,postgrad,
3,SET3_S08,P89,7,0,4,24,female,postgrad,
5,SET5_S04,P89,7,0,5,24,female,postgrad,
6,SET6_S05,P89,7,0,3,24,female,postgrad,
2,SET2_S07,P89,7,27,6,24,female,postgrad,
3,SET3_S02,P89,7,0,5,24,female,postgrad,
6,SET6_S02,P89,7,0,1,24,female,postgrad,
2,SET2_S02,P89,7,27,5,24,female,postgrad,
7,SET7_S03,P89,7,1,5,24,female,postgrad,
5,SET5_S03,P89,7,0,3,24,female,postgrad,
7,SET7_S08,P89,7,1,3,24,female,postgrad,
5,SET5_S02,P89,7,0,6,24,female,postgrad,
3,SET3_S06,P89,7,0,4,24,female,postgrad,
8,SET8_S05,P89,7,9,5,24,female,postgrad,
2,SET2_S06,P89,7,27,4,24,female,postgrad,
4,SET4_S03,P89,7,0,3,24,female,postgrad,
3,SET3_S05,P89,7,0,3,24,female,postgrad,
4,SET4_S01,P89,7,0,5,24,female,postgrad,
7,SET7_S06,P89,7,1,5,24,female,postgrad,
7,SET7_S05,P89,7,1,4,24,female,postgrad,
1,SET1_S01,P89,7,18,5,24,female,postgrad,
6,SET6_S07,P89,7,0,3,24,female,postgrad,
4,SET4_S04,P89,7,0,4,24,female,postgrad,
4,SET4_S02,P89,7,0,4,24,female,postgrad,
8,SET8_S08,P89,7,9,5,24,female,postgrad,
5,SET5_S01,P89,7,0,4,24,female,postgrad,
1,SET1_S08,P90,6,27,3,26,female,undergrad,
4,SET4_S03,P90,6,0,3,26,female,undergrad,
8,SET8_S08,P90,6,18,3,26,female,undergrad,
5,SET5_S07,P90,6,0,3,26,female,undergrad,
7,SET7_S03,P90,6,9,6,26,female,undergrad,
4,SET4_S07,P90,6,0,3,26,female,undergrad,
2,SET2_S03,P90,6,0,3,26,female,undergrad,
7,SET7_S05,P90,6,9,5,26,female,undergrad,
8,SET8_S04,P90,6,18,5,26,female,undergrad,
1,SET1_S02,P90,6,27,6,26,female,undergrad,
4,SET4_S01,P90,6,0,4,26,female,undergrad,
2,SET2_S08,P90,6,0,4,26,female,undergrad,
2,SET2_S07,P90,6,0,4,26,female,undergrad,
2,SET2_S05,P90,6,0,4,26,female,undergrad,
3,SET3_S07,P90,6,0,4,26,female,undergrad,
3,SET3_S08,P90,6,0,5,26,female,undergrad,
3,SET3_S04,P90,6,0,2,26,female,undergrad,
5,SET5_S02,P90,6,0,5,26,female,undergrad,
2,SET2_S02,P90,6,0,4,26,female,undergrad,
8,SET8_S02,P90,6,18,4,26,female,undergrad,
4,SET4_S06,P90,6,0,3,26,female,undergrad,
1,SET1_S04,P90,6,27,5,26,female,undergrad,
7,SET7_S07,P90,6,9,5,26,female,undergrad,
8,SET8_S03,P90,6,18,4,26,female,undergrad,
4,SET4_S02,P90,6,0,3,26,female,undergrad,
1,SET1_S06,P90,6,27,3,26,female,undergrad,
5,SET5_S04,P90,6,0,3,26,female,undergrad,
8,SET8_S01,P90,6,18,4,26,female,undergrad,
7,SET7_S04,P90,6,9,5,26,female,undergrad,
3,SET3_S02,P90,6,0,5,26,female,undergrad,
1,SET1_S07,P90,6,27,4,26,female,undergrad,
3,SET3_S06,P90,6,0,3,26,female,undergrad,
3,SET3_S05,P90,6,0,3,26,female,undergrad,
7,SET7_S08,P90,6,9,5,26,female,undergrad,
1,SET1_S03,P90,6,27,5,26,female,undergrad,
6,SET6_S01,P90,6,1,5,26,female,undergrad,
1,SET1_S05,P90,6,27,6,26,female,undergrad,
2,SET2_S04,P90,6,0,5,26,female,undergrad,
5,SET5_S03,P90,6,0,3,26,female,undergrad,
5,SET5_S06,P90,6,0,5,26,female,undergrad,
5,SET5_S08,P90,6,0,3,26,female,undergrad,
6,SET6_S07,P90,6,1,4,26,female,undergrad,
5,SET5_S05,P90,6,0,5,26,female,undergrad,
6,SET6_S06,P90,6,1,5,26,female,undergrad,
5,SET5_S01,P90,6,0,2,26,female,undergrad,
8,SET8_S06,P90,6,18,5,26,female,undergrad,
4,SET4_S05,P90,6,0,4,26,female,undergrad,
3,SET3_S01,P90,6,0,2,26,female,undergrad,
3,SET3_S03,P90,6,0,4,26,female,undergrad,
2,SET2_S01,P90,6,0,4,26,female,undergrad,
7,SET7_S01,P90,6,9,6,26,female,undergrad,
6,SET6_S02,P90,6,1,4,26,female,undergrad,
6,SET6_S05,P90,6,1,5,26,female,undergrad,
7,SET7_S02,P90,6,9,5,26,female,undergrad,
2,SET2_S06,P90,6,0,5,26,female,undergrad,
4,SET4_S08,P90,6,0,6,26,female,undergrad,
8,SET8_S05,P90,6,18,6,26,female,undergrad,
8,SET8_S07,P90,6,18,5,26,female,undergrad,
1,SET1_S01,P90,6,27,6,26,female,undergrad,
6,SET6_S03,P90,6,1,5,26,female,undergrad,
7,SET7_S06,P90,6,9,4,26,female,undergrad,
6,SET6_S04,P90,6,1,4,26,female,undergrad,
6,SET6_S08,P90,6,1,5,26,female,undergrad,
4,SET4_S04,P90,6,0,4,26,female,undergrad,
2,SET2_S03,P91,7,27,6,34,male,postgrad,
3,SET3_S04,P91,7,0,4,34,male,postgrad,
3,SET3_S06,P91,7,0,3,34,male,postgrad,
1,SET1_S06,P91,7,18,5,34,male,postgrad,
3,SET3_S08,P91,7,0,5,34,male,postgrad,
6,SET6_S01,P91,7,0,4,34,male,postgrad,
3,SET3_S05,P91,7,0,3,34,male,postgrad,
3,SET3_S02,P91,7,0,4,34,male,postgrad,
4,SET4_S02,P91,7,0,3,34,male,postgrad,
2,SET2_S02,P91,7,27,5,34,male,postgrad,
2,SET2_S08,P91,7,27,5,34,male,postgrad,
6,SET6_S02,P91,7,0,3,34,male,postgrad,
8,SET8_S08,P91,7,9,6,34,male,postgrad,
2,SET2_S07,P91,7,27,5,34,male,postgrad,
6,SET6_S03,P91,7,0,3,34,male,postgrad,
7,SET7_S06,P91,7,1,4,34,male,postgrad,
1,SET1_S07,P91,7,18,4,34,male,postgrad,
8,SET8_S02,P91,7,9,4,34,male,postgrad,
7,SET7_S02,P91,7,1,3,34,male,postgrad,
2,SET2_S01,P91,7,27,4,34,male,postgrad,
1,SET1_S05,P91,7,18,4,34,male,postgrad,
2,SET2_S06,P91,7,27,5,34,male,postgrad,
1,SET1_S03,P91,7,18,5,34,male,postgrad,
8,SET8_S05,P91,7,9,4,34,male,postgrad,
3,SET3_S01,P91,7,0,4,34,male,postgrad,
2,SET2_S05,P91,7,27,4,34,male,postgrad,
5,SET5_S03,P91,7,0,4,34,male,postgrad,
1,SET1_S01,P91,7,18,4,34,male,postgrad,
3,SET3_S07,P91,7,0,4,34,male,postgrad,
5,SET5_S01,P91,7,0,4,34,male,postgrad,
5,SET5_S04,P91,7,0,4,34,male,postgrad,
5,SET5_S08,P91,7,0,3,34,male,postgrad,
7,SET7_S03,P91,7,1,4,34,male,postgrad,
3,SET3_S03,P91,7,0,5,34,male,postgrad,
4,SET4_S06,P91,7,0,3,34,male,postgrad,
6,SET6_S04,P91,7,0,4,34,male,postgrad,
6,SET6_S05,P91,7,0,4,34,male,postgrad,
1,SET1_S04,P91,7,18,5,34,male,postgrad,
4,SET4_S03,P91,7,0,4,34,male,postgrad,
4,SET4_S07,P91,7,0,3,34,male,postgrad,
8,SET8_S07,P91,7,9,5,34,male,postgrad,
4,SET4_S05,P91,7,0,6,34,male,postgrad,
5,SET5_S02,P91,7,0,4,34,male,postgrad,
7,SET7_S01,P91,7,1,6,34,male,postgrad,
8,SET8_S03,P91,7,9,5,34,male,postgrad,
4,SET4_S04,P91,7,0,3,34,male,postgrad,
4,SET4_S08,P91,7,0,4,34,male,postgrad,
7,SET7_S04,P91,7,1,4,34,male,postgrad,
5,SET5_S05,P91,7,0,3,34,male,postgrad,
7,SET7_S05,P91,7,1,4,34,male,postgrad,
8,SET8_S06,P91,7,9,5,34,male,postgrad,
4,SET4_S01,P91,7,0,3,34,male,postgrad,
8,SET8_S01,P91,7,9,6,34,male,postgrad,
6,SET6_S08,P91,7,0,4,34,male,postgrad,
7,SET7_S08,P91,7,1,4,34,male,postgrad,
7,SET7_S07,P91,7,1,4,34,male,postgrad,
8,SET8_S04,P91,7,9,6,34,male,postgrad,
1,SET1_S08,P91,7,18,6,34,male,postgrad,
6,SET6_S06,P91,7,0,4,34,male,postgrad,
1,SET1_S02,P91,7,18,5,34,male,postgrad,
5,SET5_S07,P91,7,0,5,34,male,postgrad,
5,SET5_S06,P91,7,0,4,34,male,postgrad,
2,SET2_S04,P91,7,27,5,34,male,postgrad,
6,SET6_S07,P91,7,0,5,34,male,postgrad,
3,SET3_S08,P92,6,0,4,18,female,high_school,
1,SET1_S05,P92,6,27,4,18,female,high_school,
3,SET3_S02,P92,6,0,5,18,female,high_school,
2,SET2_S06,P92,6,0,4,18,female,high_school,
1,SET1_S04,P92,6,27,5,18,female,high_school,
1,SET1_S03,P92,6,27,5,18,female,high_school,
2,SET2_S03,P92,6,0,2,18,female,high_school,
6,SET6_S01,P92,6,1,5,18,female,high_school,
8,SET8_S06,P92,6,18,3,18,female,high_school,
5,SET5_S02,P92,6,0,4,18,female,high_school,
6,SET6_S08,P92,6,1,4,18,female,high_school,
3,SET3_S04,P92,6,0,2,18,female,high_school,
2,SET2_S01,P92,6,0,4,18,female,high_school,
7,SET7_S05,P92,6,9,6,18,female,high_school,
3,SET3_S03,P92,6,0,3,18,female,high_school,
1,SET1_S07,P92,6,27,6,18,female,high_school,
1,SET1_S01,P92,6,27,5,18,female,high_school,
7,SET7_S03,P92,6,9,5,18,female,high_school,
5,SET5_S08,P92,6,0,3,18,female,high_school,
3,SET3_S01,P92,6,0,3,18,female,high_school,
4,SET4_S03,P92,6,0,4,18,female,high_school,
4,SET4_S07,P92,6,0,4,18,female,high_school,
8,SET8_S08,P92,6,18,4,18,female,high_school,
3,SET3_S06,P92,6,0,3,18,female,high_school,
4,SET4_S08,P92,6,0,3,18,female,high_school,
3,SET3_S07,P92,6,0,5,18,female,high_school,
6,SET6_S03,P92,6,1,3,18,female,high_school,
7,SET7_S01,P92,6,9,6,18,female,high_school,
2,SET2_S02,P92,6,0,4,18,female,high_school,
2,SET2_S08,P92,6,0,2,18,female,high_school,
5,SET5_S03,P92,6,0,3,18,female,high_school,
6,SET6_S05,P92,6,1,5,18,female,high_school,
8,SET8_S07,P92,6,18,6,18,female,high_school,
1,SET1_S08,P92,6,27,4,18,female,high_school,
2,SET2_S07,P92,6,0,1,18,female,high_school,
4,SET4_S01,P92,6,0,2,18,female,high_school,
5,SET5_S07,P92,6,0,5,18,female,high_school,
7,SET7_S06,P92,6,9,3,18,female,high_school,
2,SET2_S04,P92,6,0,5,18,female,high_school,
6,SET6_S04,P92,6,1,5,18,female,high_school,
4,SET4_S06,P92,6,0,4,18,female,high_school,
8,SET8_S03,P92,6,18,4,18,female,high_school,
1,SET1_S06,P92,6,27,5,18,female,high_school,
2,SET2_S05,P92,6,0,4,18,female,high_school,
4,SET4_S04,P92,6,0,4,18,female,high_school,
8,SET8_S01,P92,6,18,6,18,female,high_school,
8,SET8_S05,P92,6,18,4,18,female,high_school,
3,SET3_S05,P92,6,0,2,18,female,high_school,
4,SET4_S05,P92,6,0,2,18,female,high_school,
6,SET6_S06,P92,6,1,3,18,female,high_school,
5,SET5_S01,P92,6,0,4,18,female,high_school,
7,SET7_S08,P92,6,9,5,18,female,high_school,
6,SET6_S07,P92,6,1,4,18,female,high_school,
6,SET6_S02,P92,6,1,4,18,female,high_school,
8,SET8_S04,P92,6,18,4,18,female,high_school,
7,SET7_S04,P92,6,9,5,18,female,high_school,
7,SET7_S07,P92,6,9,3,18,female,high_school,
5,SET5_S04,P92,6,0,3,18,female,high_school,
5,SET5_S06,P92,6,0,4,18,female,high_school,
4,SET4_S02,P92,6,0,3,18,female,high_school,
1,SET1_S02,P92,6,27,5,18,female,high_school,
5,SET5_S05,P92,6,0,3,18,female,high_school,
7,SET7_S02,P92,6,9,4,18,female,high_school,
8,SET8_S02,P92,6,18,5,18,female,high_school,
3,SET3_S02,P93,6,0,4,33,female,high_school,
6,SET6_S03,P93,6,1,4,33,female,high_school,
4,SET4_S02,P93,6,0,4,33,female,high_school,
5,SET5_S06,P93,6,0,3,33,female,high_school,
7,SET7_S02,P93,6,9,4,33,female,high_school,
3,SET3_S05,P93,6,0,4,33,female,high_school,
2,SET2_S05,P93,6,0,2,33,female,high_school,
7,SET7_S06,P93,6,9,6,33,female,high_school,
1,SET1_S06,P93,6,27,6,33,female,high_school,
4,SET4_S06,P93,6,0,4,33,female,high_school,
1,SET1_S04,P93,6,27,3,33,female,high_school,
4,SET4_S08,P93,6,0,3,33,female,high_school,
3,SET3_S01,P93,6,0,4,33,female,high_school,
5,SET5_S03,P93,6,0,3,33,female,high_school,
2,SET2_S04,P93,6,0,2,33,female,high_school,
2,SET2_S03,P93,6,0,2,33,female,high_school,
5,SET5_S05,P93,6,0,3,33,female,high_school,
3,SET3_S04,P93,6,0,2,33,female,high_school,
6,SET6_S05,P93,6,1,5,33,female,high_school,
4,SET4_S03,P93,6,0,4,33,female,high_school,
5,SET5_S02,P93,6,0,3,33,female,high_school,
2,SET2_S06,P93,6,0,5,33,female,high_school,
5,SET5_S01,P93,6,0,5,33,female,high_school,
1,SET1_S08,P93,6,27,5,33,female,high_school,
8,SET8_S02,P93,6,18,5,33,female,high_school,
3,SET3_S08,P93,6,0,3,33,female,high_school,
1,SET1_S05,P93,6,27,4,33,female,high_school,
7,SET7_S03,P93,6,9,4,33,female,high_school,
7,SET7_S01,P93,6,9,6,33,female,high_school,
1,SET1_S03,P93,6,27,4,33,female,high_school,
2,SET2_S01,P93,6,0,4,33,female,high_school,
6,SET6_S04,P93,6,1,3,33,female,high_school,
4,SET4_S01,P93,6,0,3,33,female,high_school,
6,SET6_S01,P93,6,1,6,33,female,high_school,
2,SET2_S02,P93,6,0,3,33,female,high_school,
6,SET6_S08,P93,6,1,6,33,female,high_school,
5,SET5_S07,P93,6,0,4,33,female,high_school,
7,SET7_S05,P93,6,9,5,33,female,high_school,
4,SET4_S05,P93,6,0,5,33,female,high_school,
8,SET8_S05,P93,6,18,5,33,female,high_school,
3,SET3_S07,P93,6,0,3,33,female,high_school,
7,SET7_S04,P93,6,9,5,33,female,high_school,
1,SET1_S07,P93,6,27,5,33,female,high_school,
5,SET5_S08,P93,6,0,5,33,female,high_school,
8,SET8_S04,P93,6,18,3,33,female,high_school,
4,SET4_S04,P93,6,0,2,33,female,high_school,
8,SET8_S01,P93,6,18,3,33,female,high_school,
8,SET8_S08,P93,6,18,4,33,female,high_school,
5,SET5_S04,P93,6,0,4,33,female,high_school,
2,SET2_S08,P93,6,0,4,33,female,high_school,
6,SET6_S06,P93,6,1,4,33,female,high_school,
3,SET3_S03,P93,6,0,4,33,female,high_school,
1,SET1_S01,P93,6,27,4,33,female,high_school,
7,SET7_S08,P93,6,9,4,33,female,high_school,
4,SET4_S07,P93,6,0,4,33,female,high_school,
6,SET6_S02,P93,6,1,5,33,female,high_school,
3,SET3_S06,P93,6,0,3,33,female,high_school,
8,SET8_S06,P93,6,18,6,33,female,high_school,
8,SET8_S03,P93,6,18,6,33,female,high_school,
1,SET1_S02,P93,6,27,6,33,female,high_school,
6,SET6_S07,P93,6,1,4,33,female,high_school,
2,SET2_S07,P93,6,0,5,33,female,high_school,
7,SET7_S07,P93,6,9,6,33,female,high_school,
8,SET8_S07,P93,6,18,4,33,female,high_school,
8,SET8_S01,P94,2,0,3,23,male,postgrad,
7,SET7_S07,P94,2,0,4,23,male,postgrad,
1,SET1_S05,P94,2,0,4,23,male,postgrad,
7,SET7_S06,P94,2,0,4,23,male,postgrad,
4,SET4_S03,P94,2,18,3,23,male,postgrad,
1,SET1_S08,P94,2,0,5,23,male,postgrad,
3,SET3_S08,P94,2,9,4,23,male,postgrad,
7,SET7_S05,P94,2,0,3,23,male,postgrad,
4,SET4_S06,P94,2,18,6,23,male,postgrad,
2,SET2_S02,P94,2,1,5,23,male,postgrad,
3,SET3_S03,P94,2,9,4,23,male,postgrad,
6,SET6_S03,P94,2,0,2,23,male,postgrad,
8,SET8_S03,P94,2,0,5,23,male,postgrad,
2,SET2_S03,P94,2,1,3,23,male,postgrad,
2,SET2_S04,P94,2,1,3,23,male,postgrad,
5,SET5_S07,P94,2,27,4,23,male,postgrad,
8,SET8_S05,P94,2,0,5,23,male,postgrad,
3,SET3_S06,P94,2,9,5,23,male,postgrad,
5,SET5_S08,P94,2,27,5,23,male,postgrad,
6,SET6_S08,P94,2,0,4,23,male,postgrad,
3,SET3_S01,P94,2,9,4,23,male,postgrad,
2,SET2_S05,P94,2,1,4,23,male,postgrad,
4,SET4_S05,P94,2,18,5,23,male,postgrad,
1,SET1_S06,P94,2,0,5,23,male,postgrad,
5,SET5_S05,P94,2,27,6,23,male,postgrad,
1,SET1_S03,P94,2,0,4,23,male,postgrad,
2,SET2_S08,P94,2,1,4,23,male,postgrad,
6,SET6_S07,P94,2,0,4,23,male,postgrad,
2,SET2_S01,P94,2,1,4,23,male,postgrad,
4,SET4_S01,P94,2,18,4,23,male,postgrad,
6,SET6_S05,P94,2,0,3,23,male,postgrad,
3,SET3_S07,P94,2,9,5,23,male,postgrad,
5,SET5_S03,P94,2,27,6,23,male,postgrad,
8,SET8_S07,P94,2,0,3,23,male,postgrad,
5,SET5_S06,P94,2,27,4,23,male,postgrad,
6,SET6_S02,P94,2,0,4,23,male,postgrad,
8,SET8_S06,P94,2,0,4,23,male,postgrad,
6,SET6_S06,P94,2,0,4,23,male,postgrad,
4,SET4_S07,P94,2,18,6,23,male,postgrad,
8,SET8_S08,P94,2,0,5,23,male,postgrad,
1,SET1_S07,P94,2,0,3,23,male,postgrad,
5,SET5_S02,P94,2,27,4,23,male,postgrad,
5,SET5_S01,P94,2,27,4,23,male,postgrad,
7,SET7_S01,P94,2,0,4,23,male,postgrad,
7,SET7_S03,P94,2,0,5,23,male,postgrad,
4,SET4_S08,P94,2,18,4,23,male,postgrad,
1,SET1_S02,P94,2,0,3,23,male,postgrad,
3,SET3_S02,P94,2,9,6,23,male,postgrad,
3,SET3_S04,P94,2,9,5,23,male,postgrad,
6,SET6_S04,P94,2,0,4,23,male,postgrad,
6,SET6_S01,P94,2,0,3,23,male,postgrad,
2,SET2_S06,P94,2,1,5,23,male,postgrad,
4,SET4_S02,P94,2,18,4,23,male,postgrad,
8,SET8_S02,P94,2,0,3,23,male,postgrad,
2,SET2_S07,P94,2,1,4,23,male,postgrad,
7,SET7_S08,P94,2,0,3,23,male,postgrad,
3,SET3_S05,P94,2,9,5,23,male,postgrad,
7,SET7_S02,P94,2,0,2,23,male,postgrad,
5,SET5_S04,P94,2,27,6,23,male,postgrad,
1,SET1_S01,P94,2,0,5,23,male,postgrad,
8,SET8_S04,P94,2,0,2,23,male,postgrad,
1,SET1_S04,P94,2,0,5,23,male,postgrad,
4,SET4_S04,P94,2,18,4,23,male,postgrad,
7,SET7_S04,P94,2,0,4,23,male,postgrad,
2,SET2_S01,P95,4,0,3,19,male,postgrad,
7,SET7_S05,P95,4,27,5,19,male,postgrad,
4,SET4_S08,P95,4,1,5,19,male,postgrad,
1,SET1_S02,P95,4,0,4,19,male,postgrad,
2,SET2_S07,P95,4,0,6,19,male,postgrad,
8,SET8_S07,P95,4,0,3,19,male,postgrad,
6,SET6_S02,P95,4,18,6,19,male,postgrad,
1,SET1_S05,P95,4,0,4,19,male,postgrad,
5,SET5_S04,P95,4,9,6,19,male,postgrad,
7,SET7_S08,P95,4,27,5,19,male,postgrad,
1,SET1_S01,P95,4,0,3,19,male,postgrad,
6,SET6_S04,P95,4,18,6,19,male,postgrad,
7,SET7_S03,P95,4,27,4,19,male,postgrad,
3,SET3_S01,P95,4,0,2,19,male,postgrad,
